Date,Open,High,Low,Close,Volume,Adj Close
2004-08-20,3716.6,3723.84,3689.86,3712.61,0,3712.61
2004-08-19,3729.87,3758.51,3706.1,3722.99,0,3722.99
2004-08-18,3704.8,3728.41,3677.93,3726.5,0,3726.5
2004-08-17,3696.21,3735.84,3679.22,3705.73,0,3705.73
2004-08-16,3643.08,3703.41,3618.58,3699.11,0,3699.11
2004-08-13,3648.89,3662.78,3618.69,3646.99,0,3646.99
2004-08-12,3683.66,3708.33,3632.45,3658.11,0,3658.11
2004-08-11,3722.61,3731.45,3636.96,3678.91,0,3678.91
2004-08-10,3691.61,3721.31,3685.92,3720.64,0,3720.64
2004-08-09,3726.51,3736.55,3666.05,3690.33,0,3690.33
2004-08-06,3818.78,3818.78,3719.46,3727.74,0,3727.74
2004-08-05,3834.27,3858.66,3828.69,3829.03,0,3829.03
2004-08-04,3867.47,3867.47,3807.25,3823.74,0,3823.74
2004-08-03,3869.14,3891.78,3864.79,3877.32,0,3877.32
2004-08-02,3891.18,3891.18,3841.73,3862.71,0,3862.71
2004-07-30,3900.89,3911.3,3867.08,3895.61,0,3895.61
2004-07-29,3815.36,3895.35,3815.36,3889.68,0,3889.68
2004-07-28,3829.04,3856.66,3797.74,3807.21,0,3807.21
2004-07-27,3755.43,3815.12,3755.43,3814.08,0,3814.08
2004-07-26,3795.66,3811.38,3749.04,3752.59,0,3752.59
2004-07-23,3805.3,3824.76,3785.29,3797.33,0,3797.33
2004-07-22,3867.21,3867.21,3796.29,3801.05,0,3801.05
2004-07-21,3849.64,3899.42,3849.64,3877.48,0,3877.48
2004-07-20,3809.36,3839.73,3785.34,3837.6,0,3837.6
2004-07-19,3845.03,3845.8,3812.63,3812.63,0,3812.63
2004-07-16,3848.14,3883.06,3837.63,3845.93,0,3845.93
2004-07-15,3898.2,3898.2,3847.19,3847.19,0,3847.19
2004-07-14,3894.57,3898.84,3851.35,3898.84,0,3898.84
2004-07-13,3897.31,3919.24,3892.14,3903.88,0,3903.88
2004-07-12,3911.54,3928.07,3884.42,3893.24,0,3893.24
2004-07-09,3932.26,3932.59,3882.75,3924.49,0,3924.49
2004-07-08,3921.42,3936.99,3894.73,3934.48,0,3934.48
2004-07-07,3944.36,3958.89,3922.46,3930.58,0,3930.58
2004-07-06,4001.54,4008.1,3935.92,3944.88,0,3944.88
2004-07-05,3998.19,4011.54,3991.16,3995.73,0,3995.73
2004-07-02,4030.46,4030.46,3990.5,3998.77,0,3998.77
2004-07-01,4078.36,4101.52,4026.56,4035.02,0,4035.02
2004-06-30,4070.07,4090.75,4052.73,4052.73,0,4052.73
2004-06-29,4067.92,4086.07,4050.22,4069.73,0,4069.73
2004-06-28,4016.82,4076.58,4004.5,4069.35,0,4069.35
2004-06-25,4006.74,4020.16,3987.02,4013.35,0,4013.35
2004-06-24,3954.21,4012.67,3954.21,4007.05,0,4007.05
2004-06-23,3933.85,3966.89,3933.85,3945.1,0,3945.1
2004-06-22,3985.42,3985.42,3916.42,3928.39,0,3928.39
2004-06-21,4008.5,4029.11,3977.8,3989.31,0,3989.31
2004-06-18,3976.3,4004.86,3966.22,3999.79,0,3999.79
2004-06-17,3996.98,4018.6,3971.77,3985.46,0,3985.46
2004-06-16,3991.08,4014.81,3991.08,4003.24,0,4003.24
2004-06-15,3946.17,3995.43,3933.12,3987.3,0,3987.3
2004-06-14,4008.61,4008.61,3939.17,3948.65,0,3948.65
2004-06-11,4017.45,4019.38,3993.27,4014.56,0,4014.56
2004-06-10,3997.21,4027.4,3992.53,4021.64,0,4021.64
2004-06-09,4024.39,4036.46,3990.64,3997.76,0,3997.76
2004-06-08,4021.79,4040.77,4003.12,4018.95,0,4018.95
2004-06-07,3973.45,4025.08,3973.45,4017.81,0,4017.81
2004-06-04,3917.8,3973.57,3913.77,3961.93,0,3961.93
2004-06-03,3890.27,3917.66,3870.84,3917.08,0,3917.08
2004-06-02,3868.94,3917.73,3868.94,3888.31,0,3888.31
2004-06-01,3924.3,3929.88,3856.04,3864.18,0,3864.18
2004-05-31,3904.39,3927.95,3898.4,3921.41,0,3921.41
2004-05-28,3921.89,3940.71,3892.31,3902.72,0,3902.72
2004-05-27,3872.03,3926.62,3872.03,3913.33,0,3913.33
2004-05-26,3830.72,3901.31,3830.72,3867.52,0,3867.52
2004-05-25,3859.64,3859.64,3809.98,3828.07,0,3828.07
2004-05-24,3842.41,3901.48,3842.41,3867.84,0,3867.84
2004-05-21,3842.24,3869.2,3808.6,3831.84,0,3831.84
2004-05-20,3855.63,3855.63,3812.04,3839.32,0,3839.32
2004-05-19,3799.43,3883.15,3799.43,3872.26,0,3872.26
2004-05-18,3756.86,3796.73,3754.06,3789.24,0,3789.24
2004-05-17,3801.47,3801.47,3710.02,3754.37,0,3754.37
2004-05-14,3824.55,3833.02,3769.59,3803.1,0,3803.1
2004-05-13,3781.75,3827.03,3779.75,3824.93,0,3824.93
2004-05-12,3846.69,3851.74,3769.88,3776.24,0,3776.24
2004-05-11,3790.71,3850.52,3790.71,3849.84,0,3849.84
2004-05-10,3894.98,3894.98,3776.36,3784.61,0,3784.61
2004-05-07,3909.61,3923.16,3852.9,3895.64,0,3895.64
2004-05-06,4011.83,4012.92,3900.51,3909.46,0,3909.46
2004-05-05,3975.66,4029.32,3964.29,4022.1,0,4022.1
2004-05-04,4002.28,4018.71,3976.21,3990.75,0,3990.75
2004-05-03,3972.88,4011.44,3945.52,4007.65,0,4007.65
2004-04-30,3998.53,4008.07,3968.86,3985.21,0,3985.21
2004-04-29,4051.25,4061.95,3987,4008.91,0,4008.91
2004-04-28,4130.49,4133.86,4062.59,4065.74,0,4065.74
2004-04-27,4124.69,4151.08,4112.86,4134.1,0,4134.1
2004-04-26,4105.97,4156.89,4105.97,4125.83,0,4125.83
2004-04-23,4080.37,4129.14,4080.37,4103.62,0,4103.62
2004-04-22,4043.37,4062.83,4002.45,4059.15,0,4059.15
2004-04-21,4050.47,4055.26,4013.3,4026.15,0,4026.15
2004-04-20,4034.28,4083.27,4034.28,4061.13,0,4061.13
2004-04-19,4033,4040.68,3995.59,4025.07,0,4025.07
2004-04-16,4004.61,4043.53,3986.62,4033.98,0,4033.98
2004-04-15,4011.27,4034.32,3989.21,4004.61,0,4004.61
2004-04-14,4058.91,4058.91,3970.02,4012.77,0,4012.77
2004-04-13,4016.09,4094.23,4016.09,4071.42,0,4071.42
2004-04-08,4030.56,4058.29,4004.57,4013.53,0,4013.53
2004-04-07,4023.71,4048.61,4000.44,4001.16,0,4001.16
2004-04-06,4064.75,4065.71,4010.73,4022.81,0,4022.81
2004-04-05,4015.23,4059.08,4006.47,4048.6,0,4048.6
2004-04-02,3924.48,4008.08,3921.5,4007.6,0,4007.6
2004-04-01,3858.34,3928.63,3857.04,3924.85,0,3924.85
2004-03-31,3876.47,3901.05,3840.11,3856.7,0,3856.7
2004-03-30,3880.4,3883.66,3845.57,3874.04,0,3874.04
2004-03-29,3828.04,3886.36,3823.67,3881.25,0,3881.25
2004-03-26,3834.85,3849.99,3802.23,3822.33,0,3822.33
2004-03-25,3729.76,3811.92,3729.76,3811.92,0,3811.92
2004-03-24,3732.3,3758.44,3692.4,3726.07,0,3726.07
2004-03-23,3722.95,3772.84,3715.41,3728.82,0,3728.82
2004-03-22,3802.53,3802.53,3696.18,3729.23,0,3729.23
2004-03-19,3838.38,3863.01,3805.15,3819.15,0,3819.15
2004-03-18,3898.38,3902.74,3821.88,3827.43,0,3827.43
2004-03-17,3828.26,3902.85,3828.26,3896.79,0,3896.79
2004-03-16,3810.88,3851.01,3775.11,3822.37,0,3822.37
2004-03-15,3908.61,3909.87,3807.94,3810.76,0,3810.76
2004-03-12,3879.63,3920.41,3824.54,3915.38,0,3915.38
2004-03-11,4040.51,4040.51,3875.59,3904.95,0,3904.95
2004-03-10,4077.64,4077.64,4024.81,4044.7,0,4044.7
2004-03-09,4143.98,4143.98,4077.03,4087.55,0,4087.55
2004-03-08,4131.34,4163.19,4131.34,4145.99,0,4145.99
2004-03-05,4136.79,4151.84,4090.9,4126.14,0,4126.14
2004-03-04,4077.31,4138.85,4077.31,4133.78,0,4133.78
2004-03-03,4088.89,4096.41,4058.11,4071.7,0,4071.7
2004-03-02,4057.08,4101.06,4057.08,4100.34,0,4100.34
2004-03-01,4026.19,4061.1,4026.19,4054.43,0,4054.43
2004-02-27,4027.36,4052.58,4017.91,4018.16,0,4018.16
2004-02-26,4008.39,4019.31,3973.8,4007.81,0,4007.81
2004-02-25,3993.3,4008.03,3960.41,3995.34,0,3995.34
2004-02-24,4067.91,4067.91,3967.87,3991.42,0,3991.42
2004-02-23,4074.11,4106.08,4065.25,4068.71,0,4068.71
2004-02-20,4124.51,4135.55,4055.56,4073.35,0,4073.35
2004-02-19,4099.92,4147.34,4099.92,4141.53,0,4141.53
2004-02-18,4096.73,4111.5,4085.29,4095.34,0,4095.34
2004-02-17,4073.77,4099.8,4070.65,4095.86,0,4095.86
2004-02-16,4054.96,4070.46,4040.49,4070.46,0,4070.46
2004-02-13,4121.45,4130.75,4047.92,4057.05,0,4057.05
2004-02-12,4138.17,4150.56,4106.31,4121.65,0,4121.65
2004-02-11,4111.89,4125.59,4101.14,4122.16,0,4122.16
2004-02-10,4100.75,4114.78,4083.33,4110.8,0,4110.8
2004-02-09,4051.36,4102.46,4051.36,4098.97,0,4098.97
2004-02-06,4015.02,4053.02,4007.87,4044.99,0,4044.99
2004-02-05,4025.4,4054.93,4009.56,4014.79,0,4014.79
2004-02-04,4050.08,4050.08,4008.8,4028.37,0,4028.37
2004-02-03,4074.42,4075.8,4019,4057.51,0,4057.51
2004-02-02,4062.79,4087.21,4046.3,4071.6,0,4071.6
2004-01-30,4106.65,4116.52,4048.52,4058.6,0,4058.6
2004-01-29,4117.58,4126.64,4092.05,4095.71,0,4095.71
2004-01-28,4124.49,4157.18,4105.97,4150.24,0,4150.24
2004-01-27,4141.86,4175.48,4129.12,4134.42,0,4134.42
2004-01-26,4152.09,4152.09,4116.07,4128.68,0,4128.68
2004-01-23,4140.76,4164.26,4130.86,4151.83,0,4151.83
2004-01-22,4144.04,4171.49,4129.23,4139.86,0,4139.86
2004-01-21,4109.64,4138.04,4099.47,4138.04,0,4138.04
2004-01-20,4141.33,4156.08,4101.54,4106.41,0,4106.41
2004-01-19,4111.89,4151.72,4111.89,4139.92,0,4139.92
2004-01-16,4090.8,4122.93,4090.8,4111.64,0,4111.64
2004-01-15,4047.63,4081.62,4026.91,4068.75,0,4068.75
2004-01-14,3993.33,4056.23,3980.33,4055.21,0,4055.21
2004-01-13,4006.85,4033.67,3990.61,3996.22,0,3996.22
2004-01-12,4010.05,4010.05,3980.19,3995.91,0,3995.91
2004-01-09,4059.1,4073.33,3982.83,4016.18,0,4016.18
2004-01-08,4013.15,4070.47,4013.15,4045.43,0,4045.43
2004-01-07,4039.65,4050.99,3985.95,4004.4,0,4004.4
2004-01-06,4038.42,4047.03,4003.48,4035.44,0,4035.44
2004-01-05,4019.94,4040.98,4001.49,4035.9,0,4035.9
2004-01-02,3969.04,4022.96,3969.04,4018.5,0,4018.5
2003-12-30,3957.93,3996.28,3957.93,3965.16,0,3965.16
2003-12-29,3907.57,3957.23,3907.57,3952.72,0,3952.72
2003-12-23,3884.1,3913.26,3884.1,3903.34,0,3903.34
2003-12-22,3891.67,3909.41,3870.56,3876.94,0,3876.94
2003-12-19,3881.97,3907.91,3876.44,3898.42,0,3898.42
2003-12-18,3847.32,3878.89,3823.71,3870.88,0,3870.88
2003-12-17,3870.16,3880.07,3840.96,3847.57,0,3847.57
2003-12-16,3862.82,3878.63,3835.94,3865.98,0,3865.98
2003-12-15,3866.92,3930.26,3866.92,3875.47,0,3875.47
2003-12-12,3864.59,3904.43,3847.63,3860.13,0,3860.13
2003-12-11,3833.22,3864.34,3826.93,3858.85,0,3858.85
2003-12-10,3841.87,3847.93,3798,3820.92,0,3820.92
2003-12-09,3812.92,3878.45,3812.92,3846.18,0,3846.18
2003-12-08,3834.89,3834.89,3778.73,3806.54,0,3806.54
2003-12-05,3856.48,3874.55,3813.6,3841.73,0,3841.73
2003-12-04,3871.5,3894.82,3848.02,3874.78,0,3874.78
2003-12-03,3808.3,3875.66,3801.76,3875.66,0,3875.66
2003-12-02,3821.64,3838.09,3788.93,3809.26,0,3809.26
2003-12-01,3752.72,3829.46,3752.72,3821.2,0,3821.2
2003-11-28,3748.23,3771.1,3692.01,3745.95,0,3745.95
2003-11-27,3741.63,3756.11,3729.18,3744.99,0,3744.99
2003-11-26,3731.29,3786.37,3712.98,3712.98,0,3712.98
2003-11-25,3744.47,3767.92,3727.8,3733.16,0,3733.16
2003-11-24,3642.7,3743.37,3642.7,3737.09,0,3737.09
2003-11-21,3637.62,3658.22,3619.92,3642.25,0,3642.25
2003-11-20,3663.63,3671.38,3576.52,3638.04,0,3638.04
2003-11-19,3659.97,3659.97,3594.61,3652.29,0,3652.29
2003-11-18,3693.08,3715.88,3644.96,3666.28,0,3666.28
2003-11-17,3792.89,3792.89,3664.95,3674.54,0,3674.54
2003-11-14,3752.18,3812.9,3746.91,3797.4,0,3797.4
2003-11-13,3756.3,3813.2,3739.25,3765.59,0,3765.59
2003-11-12,3730.14,3754.35,3696.95,3748.34,0,3748.34
2003-11-11,3739.47,3739.47,3699.99,3729.87,0,3729.87
2003-11-10,3778.27,3789.29,3737.25,3746.24,0,3746.24
2003-11-07,3744.41,3814.21,3744.41,3782.56,0,3782.56
2003-11-06,3719.85,3759.87,3683.46,3733.93,0,3733.93
2003-11-05,3737.32,3745.18,3690.87,3717.7,0,3717.7
2003-11-04,3742.53,3768.54,3724.21,3741.71,0,3741.71
2003-11-03,3657.61,3750.25,3651.77,3744.5,0,3744.5
2003-10-31,3639.36,3657.62,3612.67,3655.99,0,3655.99
2003-10-30,3620,3675.78,3583.47,3639.66,0,3639.66
2003-10-29,3597.52,3627.18,3583.79,3615.42,0,3615.42
2003-10-28,3531.98,3600.75,3531.98,3586.93,0,3586.93
2003-10-27,3459.07,3529.43,3459.07,3517.1,0,3517.1
2003-10-24,3495.21,3495.21,3439.09,3452.64,0,3452.64
2003-10-23,3486.91,3502.95,3423.34,3497.14,0,3497.14
2003-10-22,3560.93,3571.3,3488.75,3490.6,0,3490.6
2003-10-21,3567.35,3593.5,3536.8,3580.08,0,3580.08
2003-10-20,3520.54,3566.64,3496.57,3559.33,0,3559.33
2003-10-17,3577.64,3593.75,3510.81,3516.67,0,3516.67
2003-10-16,3568.72,3594.96,3524.1,3577.72,0,3577.72
2003-10-15,3542.25,3606,3540.84,3570.58,0,3570.58
2003-10-14,3543.17,3567.12,3504.46,3538.13,0,3538.13
2003-10-13,3480.13,3554.53,3480.13,3538.39,0,3538.39
2003-10-10,3479.22,3512.21,3455.96,3471.25,0,3471.25
2003-10-09,3395.03,3491.2,3389.14,3481.9,0,3481.9
2003-10-08,3357.7,3432.09,3342.91,3395.33,0,3395.33
2003-10-07,3407.72,3409.22,3332.82,3355.78,0,3355.78
2003-10-06,3414.06,3416.75,3379.53,3404.91,0,3404.91
2003-10-03,3283.38,3439.89,3283.38,3419,0,3419
2003-10-02,3330.94,3354.64,3267.99,3276.64,0,3276.64
2003-10-01,3255.76,3329.83,3217.4,3329.83,0,3329.83
2003-09-30,3317.59,3330.22,3202.87,3256.78,0,3256.78
2003-09-29,3324,3364.58,3280.1,3323.38,0,3323.38
2003-09-26,3325.76,3345.14,3275.54,3324.85,0,3324.85
2003-09-25,3305.54,3361.83,3301.39,3326.27,0,3326.27
2003-09-24,3414.66,3450.94,3285.98,3307.34,0,3307.34
2003-09-23,3459.4,3483.77,3396.32,3411.02,0,3411.02
2003-09-22,3578.16,3578.16,3456.27,3456.27,0,3456.27
2003-09-19,3617.13,3629.59,3578.7,3578.7,0,3578.7
2003-09-18,3562.88,3623.61,3554.01,3612.02,0,3612.02
2003-09-17,3573.29,3613.22,3551.81,3561.03,0,3561.03
2003-09-16,3522.81,3568.68,3508.87,3564.75,0,3564.75
2003-09-15,3512.28,3547.33,3506.38,3516.31,0,3516.31
2003-09-12,3564.55,3573.2,3473.79,3508.06,0,3508.06
2003-09-11,3525.5,3566.85,3495.11,3566.85,0,3566.85
2003-09-10,3586.8,3586.8,3524.17,3536.87,0,3536.87
2003-09-09,3645.88,3670.3,3583.37,3594.4,0,3594.4
2003-09-08,3612.85,3656.62,3612.39,3641.53,0,3641.53
2003-09-05,3671.93,3676.88,3597.59,3607.71,0,3607.71
2003-09-04,3638.92,3671.42,3628.95,3668.67,0,3668.67
2003-09-03,3570.25,3656.67,3570.25,3647.51,0,3647.51
2003-09-02,3570.09,3588.46,3536.26,3567.2,0,3567.2
2003-09-01,3493.34,3577.87,3493.34,3571.22,0,3571.22
2003-08-29,3510.32,3531.8,3479.92,3484.58,0,3484.58
2003-08-28,3486.37,3530.14,3465.68,3492.67,0,3492.67
2003-08-27,3462.16,3493.46,3451.81,3483.08,0,3483.08
2003-08-26,3498.89,3532.24,3438.86,3455.48,0,3455.48
2003-08-25,3547.65,3547.65,3489.77,3500.09,0,3500.09
2003-08-22,3563.3,3588.53,3534.42,3549.05,0,3549.05
2003-08-21,3501.41,3565.47,3501.41,3565.47,0,3565.47
2003-08-20,3507.25,3515.17,3461.38,3501.23,0,3501.23
2003-08-19,3511.05,3545.08,3486.44,3504.53,0,3504.53
2003-08-18,3447.58,3507.23,3447.58,3507.23,0,3507.23
2003-08-15,3449.56,3470.53,3434.23,3443.93,0,3443.93
2003-08-14,3398.13,3452.7,3379.5,3452.7,0,3452.7
2003-08-13,3388.55,3428.98,3376.3,3398.89,0,3398.89
2003-08-12,3342.59,3399.76,3342.59,3381.71,0,3381.71
2003-08-11,3333.07,3361.67,3309.85,3339.58,0,3339.58
2003-08-08,3339.87,3367.17,3309.22,3332.24,0,3332.24
2003-08-07,3370.5,3370.5,3299.77,3331.89,0,3331.89
2003-08-06,3427.49,3427.49,3318.16,3375.66,0,3375.66
2003-08-05,3414.1,3454.76,3399.2,3438.36,0,3438.36
2003-08-04,3433.72,3464.6,3363.95,3405.31,0,3405.31
2003-08-01,3481.81,3481.81,3403.03,3438.89,0,3438.89
2003-07-31,3432.75,3487.86,3399.86,3487.86,0,3487.86
2003-07-30,3418.49,3449.21,3395.74,3429.03,0,3429.03
2003-07-29,3417.51,3452.18,3373.63,3428.12,0,3428.12
2003-07-28,3360.67,3425.45,3360.67,3417.77,0,3417.77
2003-07-25,3367.71,3371.93,3313.56,3356.89,0,3356.89
2003-07-24,3305.81,3377.59,3281.95,3374.82,0,3374.82
2003-07-23,3323.7,3338.77,3277.24,3304.48,0,3304.48
2003-07-22,3295.34,3321.88,3254.19,3318.15,0,3318.15
2003-07-21,3370.07,3390.61,3281.06,3287,0,3287
2003-07-18,3328.91,3378.14,3328.06,3366.71,0,3366.71
2003-07-17,3384.86,3384.86,3312.9,3330.68,0,3330.68
2003-07-16,3385.18,3430.76,3358.68,3387.64,0,3387.64
2003-07-15,3391.84,3429.89,3372.5,3384.69,0,3384.69
2003-07-14,3335.12,3404.47,3333.97,3396.07,0,3396.07
2003-07-11,3264.58,3332.12,3245.45,3326.51,0,3326.51
2003-07-10,3322.04,3322.04,3255.89,3269.84,0,3269.84
2003-07-09,3343.13,3358.06,3299.74,3322.43,0,3322.43
2003-07-08,3335,3363.43,3308.79,3344.46,0,3344.46
2003-07-07,3244.94,3359.01,3244.94,3332.87,0,3332.87
2003-07-04,3237.8,3243.73,3213.61,3239.61,0,3239.61
2003-07-03,3237.05,3261.58,3196.73,3241.92,0,3241.92
2003-07-02,3148.1,3243.04,3148.1,3241.04,0,3241.04
2003-07-01,3217.21,3217.21,3119.35,3146.55,0,3146.55
2003-06-30,3228.81,3271.31,3181.76,3220.58,0,3220.58
2003-06-27,3251.87,3263.12,3207.13,3224.66,0,3224.66
2003-06-26,3194.98,3246.67,3157.7,3241.22,0,3241.22
2003-06-25,3217.23,3237.48,3180.03,3198.82,0,3198.82
2003-06-24,3185.18,3228.37,3165.25,3217.34,0,3217.34
2003-06-23,3236.96,3246.25,3173.18,3186.39,0,3186.39
2003-06-20,3237.23,3267.67,3218.05,3238.98,0,3238.98
2003-06-19,3304.24,3324.44,3217.46,3247.11,0,3247.11
2003-06-18,3280.04,3316.07,3263.33,3304.15,0,3304.15
2003-06-17,3276.16,3321.5,3264.1,3286.48,0,3286.48
2003-06-16,3156.8,3264.5,3122.4,3264.5,0,3264.5
2003-06-13,3220.82,3246.14,3157.29,3168.71,0,3168.71
2003-06-12,3180.61,3253.7,3180.61,3219.47,0,3219.47
2003-06-11,3145.52,3191.33,3133.65,3178.15,0,3178.15
2003-06-10,3088.61,3149.44,3076.77,3140.34,0,3140.34
2003-06-09,3124.59,3132.76,3075.19,3094.76,0,3094.76
2003-06-06,3054.99,3146.91,3054.99,3127.46,0,3127.46
2003-06-05,3086.65,3106.27,3020.46,3039.76,0,3039.76
2003-06-04,3030.29,3099.82,3020.16,3080.02,0,3080.02
2003-06-03,3062.86,3062.86,3003.16,3026.82,0,3026.82
2003-06-02,2990.93,3066.04,2990.93,3064.56,0,3064.56
2003-05-30,2907.73,2997.62,2906.42,2982.68,0,2982.68
2003-05-29,2914.18,2968.43,2897.1,2906.71,0,2906.71
2003-05-28,2885.53,2958.21,2885.53,2919.54,0,2919.54
2003-05-27,2827.66,2875.14,2769.45,2873.6,0,2873.6
2003-05-26,2821.54,2855.28,2812.4,2828.28,0,2828.28
2003-05-23,2867.1,2886.07,2804.13,2822.83,0,2822.83
2003-05-22,2826.47,2865.21,2817.63,2865.21,0,2865.21
2003-05-21,2841.33,2853.04,2773.77,2827.25,0,2827.25
2003-05-20,2848.19,2875.4,2820.41,2838.93,0,2838.93
2003-05-19,2976.38,2976.38,2841.02,2850.68,0,2850.68
2003-05-16,2987.45,3029.49,2952.18,2989.08,0,2989.08
2003-05-15,2926.79,2989.38,2902.52,2989.38,0,2989.38
2003-05-14,2906.95,2960.23,2888.2,2926.03,0,2926.03
2003-05-13,2941.57,2951.99,2883.31,2909.95,0,2909.95
2003-05-12,2961.14,2972.72,2871.61,2937.26,0,2937.26
2003-05-09,2892.63,2956.59,2861.7,2956.59,0,2956.59
2003-05-08,3005.12,3016.57,2884.51,2886.08,0,2886.08
2003-05-07,3063.41,3068.08,2992.79,3005.64,0,3005.64
2003-05-06,3002.4,3066.95,2977.62,3066.95,0,3066.95
2003-05-05,2991.74,3039.26,2978.71,3013.04,0,3013.04
2003-05-02,2938.72,2986,2888.46,2986,0,2986
2003-04-30,2914.47,2967.08,2914.02,2942.04,0,2942.04
2003-04-29,2958.12,3004.79,2908.96,2908.96,0,2908.96
2003-04-28,2834.46,2953.92,2821.35,2953.92,0,2953.92
2003-04-25,2892.46,2909.14,2828.84,2838.23,0,2838.23
2003-04-24,2967.62,2969.95,2881.04,2891.62,0,2891.62
2003-04-23,2968.8,3000.76,2932.73,2974.4,0,2974.4
2003-04-22,2898.36,2965.21,2843.8,2960.96,0,2960.96
2003-04-17,2820.35,2899.98,2801.17,2899.78,0,2899.78
2003-04-16,2843.33,2915.69,2824.68,2824.68,0,2824.68
2003-04-15,2792.06,2867.64,2792.06,2834.12,0,2834.12
2003-04-14,2741.66,2787.38,2700.33,2776.78,0,2776.78
2003-04-11,2700.61,2797.42,2700.61,2733.95,0,2733.95
2003-04-10,2730.97,2763.65,2685.8,2697.1,0,2697.1
2003-04-09,2756.62,2824.99,2696.32,2734.1,0,2734.1
2003-04-08,2798.74,2809.17,2740.61,2767.79,0,2767.79
2003-04-07,2654.76,2814.39,2654.44,2808.94,0,2808.94
2003-04-04,2573.16,2656.25,2553.67,2654.07,0,2654.07
2003-04-03,2582.95,2644.96,2557.19,2569.81,0,2569.81
2003-04-02,2462.21,2589.35,2462.21,2589.35,0,2589.35
2003-04-01,2426.24,2473.94,2395.72,2450.19,0,2450.19
2003-03-31,2511.99,2511.99,2396.6,2423.87,0,2423.87
2003-03-28,2580.96,2581.65,2498.29,2520.84,0,2520.84
2003-03-27,2583.27,2589.68,2511.96,2584.05,0,2584.05
2003-03-26,2634.89,2680.53,2579.33,2579.33,0,2579.33
2003-03-25,2541.79,2636.72,2481.71,2636.1,0,2636.1
2003-03-24,2712.62,2712.62,2548.37,2548.37,0,2548.37
2003-03-21,2607.7,2731.57,2603.85,2715.06,0,2715.06
2003-03-20,2607.76,2657.5,2551.91,2604.85,0,2604.85
2003-03-19,2576.96,2675.02,2524.52,2615.22,0,2615.22
2003-03-18,2490.78,2624.98,2490.78,2584.61,0,2584.61
2003-03-17,2398.11,2520.54,2327.87,2487.12,0,2487.12
2003-03-14,2356.36,2482.14,2356.36,2403.19,0,2403.19
2003-03-13,2203.97,2354.31,2203.97,2354.31,0,2354.31
2003-03-12,2300.11,2319.65,2188.75,2202.96,0,2202.96
2003-03-11,2324.01,2348.08,2258.57,2305.3,0,2305.3
2003-03-10,2437.32,2447.98,2328.81,2329.04,0,2329.04
2003-03-07,2433.72,2467.57,2393.59,2431.66,0,2431.66
2003-03-06,2500.64,2531.63,2433.32,2437.51,0,2437.51
2003-03-05,2495.46,2540.06,2456.4,2498.02,0,2498.02
2003-03-04,2541.81,2541.81,2477.06,2501.03,0,2501.03
2003-03-03,2553.74,2600.76,2535.3,2549.65,0,2549.65
2003-02-28,2508.89,2581.48,2480.72,2547.05,0,2547.05
2003-02-27,2453.34,2513.41,2435.64,2513.22,0,2513.22
2003-02-26,2488.92,2518.85,2433.15,2450.2,0,2450.2
2003-02-25,2563.37,2563.37,2448.98,2485.5,0,2485.5
2003-02-24,2648.49,2648.55,2571.35,2571.35,0,2571.35
2003-02-21,2591.68,2648.87,2565.14,2648.87,0,2648.87
2003-02-20,2631.48,2669.49,2575.95,2591.26,0,2591.26
2003-02-19,2734.81,2734.81,2616.91,2624.65,0,2624.65
2003-02-18,2707.57,2750.08,2673.91,2740.14,0,2740.14
2003-02-17,2683.48,2722.3,2679.95,2708.97,0,2708.97
2003-02-14,2558.25,2711.59,2558.25,2674.46,0,2674.46
2003-02-13,2566.95,2599.44,2535.04,2555.27,0,2555.27
2003-02-12,2621.45,2621.45,2565.02,2571.25,0,2571.25
2003-02-11,2593.15,2664.16,2584.68,2627,0,2627
2003-02-10,2573.26,2593,2528.9,2586.09,0,2586.09
2003-02-07,2649.02,2671.7,2561.73,2569.34,0,2569.34
2003-02-06,2714.12,2720.18,2617.66,2649,0,2649
2003-02-05,2626.85,2738.11,2584.88,2725.88,0,2725.88
2003-02-04,2750.04,2750.04,2618.14,2632.98,0,2632.98
2003-02-03,2750.4,2802.93,2735.58,2751.99,0,2751.99
2003-01-31,2687.72,2753.26,2622.41,2747.83,0,2747.83
2003-01-30,2711.84,2742.92,2665.52,2693.78,0,2693.78
2003-01-29,2667.69,2743.1,2563.92,2706.57,0,2706.57
2003-01-28,2649.96,2705.22,2616.04,2671.36,0,2671.36
2003-01-27,2716.42,2728.28,2615.67,2643.8,0,2643.8
2003-01-24,2813.13,2827.43,2714.89,2717.82,0,2717.82
2003-01-23,2804.13,2862.59,2776.72,2811.22,0,2811.22
2003-01-22,2866.35,2897.48,2765.56,2803.25,0,2803.25
2003-01-21,2900.88,2955.75,2860.34,2870.57,0,2870.57
2003-01-20,2927.58,2966.78,2892.93,2893.55,0,2893.55
2003-01-17,3047.11,3047.11,2918.26,2918.82,0,2918.82
2003-01-16,3047.24,3080.27,3023.32,3054.11,0,3054.11
2003-01-15,3107.61,3145.66,3036.94,3049.4,0,3049.4
2003-01-14,3063.49,3141.33,3055.29,3098.72,0,3098.72
2003-01-13,3039.91,3127.12,3039.91,3060.65,0,3060.65
2003-01-10,3037.8,3093.78,2986.75,3037.33,0,3037.33
2003-01-09,3000.24,3043.64,2932.93,3037.68,0,3037.68
