Date;Last Price;Volume;SMAVG (15)
26.04.1999;5256,22;24200308;31715466
23.04.1999;5195,42;25912872;31245716
22.04.1999;5218,82;39639716;30741442
21.04.1999;5163,29;29932492;29122344
20.04.1999;5087,29;34558056;27967094
19.04.1999;5220,15;36375604;27229040
16.04.1999;5155,35;43861524;26211854
15.04.1999;5181,01;45419216;24775106
14.04.1999;5182,16;28014950;23275606
13.04.1999;5199,18;30841948;22709122
12.04.1999;5159,16;22142560;30169102
09.04.1999;5124,18;40649768;30067984
08.04.1999;5068,75;23650630;28951286
07.04.1999;5052,27;27279544;29123010
06.04.1999;4965,29;23252816;28923608
01.04.1999;4914,59;17154058;30737258
31.03.1999;4884,2;18348748;31803056
30.03.1999;4856,84;15353243;32170392
29.03.1999;4876,92;12603738;32328528
26.03.1999;4775,17;23487250;32424036
25.03.1999;4863,81;21117820;32371064
24.03.1999;4780,13;22310304;32590886
23.03.1999;4915,03;22926708;32576940
22.03.1999;5027,06;19517688;32630470
19.03.1999;5099,48;142741648;32668414
18.03.1999;5013,62;20625786;24404126
17.03.1999;5077,43;23899296;24401716
16.03.1999;5094,63;26226498;24846500
15.03.1999;5029,24;24288504;24990296
12.03.1999;5008,16;50457568;24726348
11.03.1999;4754,41;33141026;22717798
10.03.1999;4721,41;23858818;21723732
09.03.1999;4758,46;17725280;21345844
08.03.1999;4788,69;14036356;21236856
05.03.1999;4839,09;22692652;21224146
04.03.1999;4678,72;24415144;21357072
03.03.1999;4697,67;22101124;21140426
02.03.1999;4804,02;23729674;21464310
01.03.1999;4784,31;20086844;21641550
26.02.1999;4911,81;18777324;21603036
25.02.1999;4958,58;20589632;21848922
24.02.1999;5062,31;30571064;21907438
23.02.1999;4987,56;28383420;21266906
22.02.1999;4845,18;20329308;20856948
19.02.1999;4802,38;20329308;21239234
18.02.1999;4845,08;18230032;21544746
17.02.1999;4810,09;18190508;21886674
16.02.1999;4904,68;16090437;22302512
15.02.1999;4879,55;13845733;22589524
12.02.1999;4888,74;24686526;22844702
11.02.1999;4839,33;21165446;22672484
10.02.1999;4796,82;26959404;22902602
09.02.1999;4904,35;26388276;22750748
08.02.1999;5027,22;19509114;22630512
05.02.1999;5080,77;22465628;22729358
04.02.1999;5077,85;21467364;23696694
03.02.1999;5085,66;20963090;24472276
02.02.1999;5166,87;22234032;25561562
01.02.1999;5190,82;26063600;25563138
29.01.1999;5159,96;24911996;25178414
28.01.1999;5096,41;23358968;25270642
27.01.1999;5061,18;24428068;25819200
26.01.1999;4986,8;20395618;25978432
25.01.1999;4982,45;17673408;26313604
22.01.1999;5019,28;22103254;26849638
21.01.1999;5156,67;24617224;25806854
20.01.1999;5143,06;24681572;24724504
19.01.1999;5073,15;24584756;23915746
18.01.1999;5050,4;20991792;23150428
15.01.1999;4960,22;36975680;22686996
14.01.1999;4912,75;33101072;21545330
13.01.1999;4931,8;37302384;20809568
12.01.1999;5200,1;22257684;19530282
11.01.1999;5270,6;20292740;19435042
08.01.1999;5392,84;26295408;19872308
07.01.1999;5323,21;31587346;19236052
06.01.1999;5443,62;26816540;18448500
05.01.1999;5253,91;25423210;17978714
04.01.1999;5252,36;25713912;17562828
30.12.1998;5002,39;6461480;16916762
29.12.1998;5031,87;8381996;17706824
28.12.1998;5044,77;12550176;18462612
23.12.1998;4951,77;13104990;19725454
22.12.1998;4825,38;14040322;20519142
21.12.1998;4780,93;19850692;21183124
18.12.1998;4629,23;22064632;21008200
17.12.1998;4723,81;18113100;20910360
16.12.1998;4663,45;20829088;20714032
15.12.1998;4574,5;26851740;20493788
14.12.1998;4522,86;16751557;20192270
11.12.1998;4536,2;19774060;20736774
10.12.1998;4642,69;19769756;20927558
09.12.1998;4663,68;19184914;21177202
08.12.1998;4699,34;16022920;21166048
07.12.1998;4713,96;18312420;21441640
04.12.1998;4775,23;19718824;21766722
03.12.1998;4787,08;31492800;21910238
02.12.1998;4691,69;25010292;21054994
01.12.1998;4781,73;24000064;20351564
30.11.1998;5022,7;17226824;19628836
27.11.1998;5121,48;20597040;19450072
26.11.1998;5051,63;15168183;19287056
25.11.1998;4944,37;17525430;19664228
24.11.1998;4958,82;22328972;20128666
23.11.1998;5019,12;24919116;19555498
20.11.1998;4911,88;22635808;18773298
19.11.1998;4795,69;23514410;18426854
18.11.1998;4698,72;19017616;17843260
17.11.1998;4702,63;20156802;17608268
16.11.1998;4783,77;23188644;17362310
13.11.1998;4639,65;21871560;16793704
12.11.1998;4639,89;18664144;16106820
11.11.1998;4717,7;14458833;16112399
10.11.1998;4662,78;13159147;16397349
09.11.1998;4768,58;14545373;16664415
06.11.1998;4836,22;18151802;16475586
05.11.1998;4811,6;20825748;16992872
04.11.1998;4841,72;24492020;16881110
03.11.1998;4705,08;13731436;16315793
02.11.1998;4761,15;13186131;16643768
30.10.1998;4671,12;17439140;16810548
29.10.1998;4549,33;14760499;16832982
28.10.1998;4536,34;15492744;17389298
27.10.1998;4682,45;16467433;17742152
26.10.1998;4577,74;14659561;17927416
23.10.1998;4451,09;11568285;18422146
22.10.1998;4454,28;18747840;19865646
21.10.1998;4523,24;18733078;20523404
20.10.1998;4595,82;17165132;20458208
19.10.1998;4458,4;11712934;20159686
16.10.1998;4489,1;25911112;20368354
15.10.1998;4399,05;19149316;20161034
14.10.1998;4318,52;16012255;20330288
13.10.1998;4274,48;18651054;20420846
12.10.1998;4225,49;15687824;20249938
09.10.1998;3983,65;17775650;20467480
08.10.1998;3896,08;23105250;20770360
07.10.1998;4087,83;20785550;20787726
06.10.1998;4156,64;19246400;20655364
05.10.1998;4034,23;22080500;20452224
02.10.1998;3962,5;33220800;20007784
01.10.1998;4226,49;28614200;19568580
30.09.1998;4474,51;17755150;19222610
29.09.1998;4578,27;12687300;19373710
28.09.1998;4653,94;14842950;19799930
25.09.1998;4561,58;22801300;19814954
24.09.1998;4646,25;21688150;19376304
23.09.1998;4699,39;17370600;19385954
22.09.1998;4575,15;16087450;19788786
21.09.1998;4433,87;18950950;20650734
18.09.1998;4598,58;22318850;20388786
17.09.1998;4669,51;23365750;20960126
16.09.1998;4857,97;18800100;21085894
15.09.1998;4831,22;16199300;20963216
14.09.1998;4896,49;15413900;20833154
11.09.1998;4737,15;26632750;20941334
10.09.1998;4747,33;23424650;20802926
09.09.1998;5040,87;20021650;20483616
08.09.1998;5103,84;19080600;20177266
07.09.1998;4923,37;15068300;19985410
04.09.1998;4820,25;16221550;19979420
03.09.1998;4812,18;21832900;20087904
02.09.1998;4970,5;23413100;20305300
01.09.1998;4791,81;29016650;19830096
31.08.1998;4833,89;15021750;19474704
28.08.1998;4993,54;30888950;19311820
27.08.1998;5060,84;25252250;18171414
26.08.1998;5231,61;16959950;17761936
25.08.1998;5371,76;14248350;18199170
24.08.1998;5234,88;17036600;18154864
21.08.1998;5163,51;24556650;17989880
20.08.1998;5488,22;18635000;17792030
19.08.1998;5596,41;15426400;17442826
18.08.1998;5568,88;16202750;17683246
17.08.1998;5456,58;14978450;17710910
14.08.1998;5447,9;17848800;17815904
13.08.1998;5356,23;25093850;17763734
12.08.1998;5402,37;16285050;17241206
11.08.1998;5268,4;23685750;17236290
10.08.1998;5476,25;12578500;17098220
07.08.1998;5581,22;13782850;17351916
06.08.1998;5517,64;19110100;18168576
05.08.1998;5632,51;23518450;19296906
04.08.1998;5756,2;13583750;18840846
03.08.1998;5758,77;14561850;19000704
31.07.1998;5873,92;21588900;18740564
30.07.1998;5880,87;13396950;18395704
29.07.1998;5853,63;19032700;18712296
28.07.1998;5889,01;16617700;18348186
27.07.1998;5885;16553350;18066986
24.07.1998;6035,28;17066250;17807344
23.07.1998;6058,45;17255950;17523950
22.07.1998;6110,73;16211300;17466590
21.07.1998;6165,52;21614700;17199316
20.07.1998;6171,43;16383950;16975704
17.07.1998;6147,87;26032750;16595180
16.07.1998;6094,02;36035048;15622367
15.07.1998;6108,24;16677550;14445480
14.07.1998;6095,28;15981600;14320850
13.07.1998;6019,48;10659750;14074017
10.07.1998;5982,42;16416000;14047260
09.07.1998;5996,77;18145850;13951360
08.07.1998;6013,14;13571050;13645003
07.07.1998;5960,98;12399700;13738480
06.07.1998;5918,37;12658700;13783040
03.07.1998;5953,16;12815350;13891083
02.07.1998;5904,1;16395550;13893500
01.07.1998;5906,85;12202200;13637693
30.06.1998;5897,44;18260500;13602917
29.06.1998;5915,13;10676100;13209387
26.06.1998;5870,42;11440550;13268833
25.06.1998;5866,63;18381750;13305177
24.06.1998;5779,91;14808100;13127050
23.06.1998;5718,71;12279100;13108993
22.06.1998;5654,75;10258400;13295880
19.06.1998;5702,61;14977500;13682707
18.06.1998;5718,06;13550500;13820260
17.06.1998;5709,36;14973200;13919487
16.06.1998;5591,57;13068100;13483080
15.06.1998;5527,32;14279350;13618800
12.06.1998;5670,83;12851600;13673817
10.06.1998;5754,46;12558450;13726257
09.06.1998;5760,03;11680550;13718400
08.06.1998;5779,09;12357550;13869543
05.06.1998;5688,5;11567800;14147547
04.06.1998;5592,48;11985700;14852527
03.06.1998;5613,76;15709850;15215473
02.06.1998;5582,78;14537250;15044663
29.05.1998;5569,08;15082400;14936160
28.05.1998;5481,26;16060800;15184147
27.05.1998;5490,64;17040800;15157687
26.05.1998;5644,29;15038900;14878700
25.05.1998;5575,16;8427100;14810793
22.05.1998;5564,21;15103900;15658860
20.05.1998;5510,98;15104600;16166520
19.05.1998;5388,9;13638200;16472667
18.05.1998;5342,85;12440600;16700913
15.05.1998;5393,14;13947700;16946520
14.05.1998;5361,22;16527600;17289926
13.05.1998;5376,88;22142500;17751994
12.05.1998;5297,35;17429900;17381834
11.05.1998;5341,69;13147700;17447826
08.05.1998;5257,58;12909700;17876620
07.05.1998;5186,23;18802200;18353460
06.05.1998;5229,8;15663900;18525134
05.05.1998;5232,03;12856000;18566674
04.05.1998;5314,66;14020300;18441574
30.04.1998;5107,44;21148100;18504834
29.04.1998;5108,48;22718800;18525820
28.04.1998;5018,67;19696800;18319906
27.04.1998;5088,13;17061900;18078900
24.04.1998;5144,28;16124700;18328146
23.04.1998;5251,46;19098800;18438166
22.04.1998;5360,65;23458600;18259054
21.04.1998;5388,94;16590100;17591154
20.04.1998;5442;18419800;17696974
17.04.1998;5268,75;19579600;17497834
16.04.1998;5324,14;20062300;17943454
15.04.1998;5388,47;21377300;17865220
14.04.1998;5374,78;16287000;17604600
09.04.1998;5317,22;10979500;18090960
08.04.1998;5269,46;14969200;18513066
07.04.1998;5357,05;21462900;18854554
06.04.1998;5271,65;19630100;18722286
03.04.1998;5223,52;16081700;18257640
02.04.1998;5176,66;20800600;18710206
01.04.1998;5154,21;17775000;18549254
31.03.1998;5102,35;16412100;18977640
30.03.1998;5069,9;13440100;19179040
27.03.1998;5083,16;18177400;19371114
26.03.1998;5039,76;15432700;19200754
25.03.1998;5096,62;26263900;19245554
24.03.1998;5028,24;18888800;18643120
23.03.1998;4971,32;17468000;18384246
20.03.1998;5001,55;23582400;18019206
19.03.1998;4936,32;17311100;17503886
18.03.1998;4919,72;20091500;17428866
17.03.1998;4946,68;19478900;17077494
16.03.1998;4883,85;12660400;16553287
13.03.1998;4889,65;22870200;16526507
12.03.1998;4839,6;18386300;15639773
11.03.1998;4832,76;24200800;15138707
10.03.1998;4834,43;19433100;14493553
09.03.1998;4780,83;16321200;14403600
06.03.1998;4715,95;15622000;13983247
05.03.1998;4623,4;16104700;13882780
04.03.1998;4709,58;17227400;13962333
03.03.1998;4757,14;15005700;14030467
02.03.1998;4736,74;11992400;13838047
27.02.1998;4709,83;15852600;14132627
26.02.1998;4692,03;16185800;14451267
25.02.1998;4635,82;14820900;14624473
24.02.1998;4599,54;11615800;14845127
23.02.1998;4657,54;12258700;15317400
20.02.1998;4602,65;9569200;15919833
19.02.1998;4582,4;10870300;16143133
18.02.1998;4628,83;14523500;16656947
17.02.1998;4602,4;18083800;17214946
16.02.1998;4520,64;10015900;16882780
13.02.1998;4502,48;14115000;16838560
12.02.1998;4536,83;17298000;16687340
11.02.1998;4588,43;18249400;16569447
10.02.1998;4523,75;12119400;16613380
09.02.1998;4563,55;16411100;16824074
06.02.1998;4496,33;20632200;16502793
05.02.1998;4548,46;18783900;16490767
04.02.1998;4486,95;18130700;16009060
03.02.1998;4532,52;18699900;15794700
02.02.1998;4522,81;21295200;15793567
30.01.1998;4440,38;12918700;15870453
29.01.1998;4419,38;18577500;16138627
28.01.1998;4391,02;22893500;16183480
27.01.1998;4278,76;13101300;16077933
26.01.1998;4224,78;9352600;16185413
23.01.1998;4237,31;11846700;16546447
22.01.1998;4220,25;15529600;16403660
21.01.1998;4282,84;18908400;15868520
20.01.1998;4307,91;15279800;15129467
19.01.1998;4284,94;11591900;14608207
16.01.1998;4184,46;20451800;14565620
15.01.1998;4148,34;11558300;14756853
14.01.1998;4190,08;14915300;15018660
13.01.1998;4159,4;18682900;14984167
12.01.1998;4087,28;22448500;14633420
09.01.1998;4236,94;16941300;13888600
08.01.1998;4347,23;19250300;13581033
07.01.1998;4391,54;21310300;13292220
06.01.1998;4352,63;14713500;12788153
05.01.1998;4384,81;14768100;12710573
02.01.1998;4315,37;9704900;12752900
30.12.1997;4249,69;7502500;13267820
29.12.1997;4197,37;7822600;13951353
23.12.1997;4121,79;7460900;14148160
22.12.1997;4043,02;10953100;14474013
19.12.1997;4084,75;23320300;14793393
18.12.1997;4166,24;15485400;13683313
17.12.1997;4158,68;14397900;13270880
16.12.1997;4083,97;13421700;13113747
15.12.1997;4060,04;11276200;12859060
12.12.1997;4082,6;12327800;12800207
11.12.1997;4030,16;14918100;12980780
10.12.1997;4117,27;13749300;13054827
09.12.1997;4184,91;13549800;13001647
08.12.1997;4223,36;15403000;13036873
05.12.1997;4170,08;17428700;12963667
04.12.1997;4139,8;17755500;12708080
03.12.1997;4082,89;10774700;12422107
02.12.1997;4072,96;12348700;12432247
01.12.1997;4068,05;15743800;12098167
28.11.1997;3949,14;6669100;11583420
27.11.1997;3953,84;9298900;12207093
26.11.1997;3916,53;12040900;12140360
25.11.1997;3849,23;9601400;12130640
24.11.1997;3830,63;10393400;12236653
21.11.1997;3959,69;15036400;12199120
20.11.1997;3915,94;16028800;12032867
19.11.1997;3834,82;12951600;12119247
18.11.1997;3833,47;14078200;13020920
17.11.1997;3794,61;14304900;15328467
14.11.1997;3730,94;13594900;15327247
13.11.1997;3704,29;13465900;15325833
12.11.1997;3659,27;10926800;15787667
11.11.1997;3731,08;7337500;15781647
10.11.1997;3752,53;8022600;16049553
07.11.1997;3699,89;16024200;16075027
06.11.1997;3823,91;8297900;16009140
05.11.1997;3866,68;11895100;16176513
04.11.1997;3812,45;11191600;16180513
03.11.1997;3854,07;9830400;16199207
31.10.1997;3726,69;12542600;16268453
30.10.1997;3727,4;17324500;16189940
29.10.1997;3791,81;26476700;16038853
28.10.1997;3567,22;48691400;15268207
27.10.1997;3879,12;14286600;12922793
24.10.1997;4050,87;13573700;12735967
23.10.1997;3977,26;20393400;12503220
22.10.1997;4171,45;10836500;12188107
21.10.1997;4139,5;11356100;12226187
20.10.1997;4040,75;8404700;12063800
17.10.1997;4061,5;15035900;12330633
16.10.1997;4118,22;10808500;12126147
15.10.1997;4193,69;11955100;12055467
14.10.1997;4202,37;11472000;12105247
13.10.1997;4231,4;10869100;12201980
10.10.1997;4188,52;11364900;12419953
09.10.1997;4243,01;15058200;12629080
08.10.1997;4347,24;14917000;12600613
07.10.1997;4307,39;13510200;12632133
06.10.1997;4302,13;11484200;12637040
02.10.1997;4273,71;10082500;13211520
01.10.1997;4196,98;15666700;13642073
30.09.1997;4167,85;11407700;13581433
29.09.1997;4104,27;8920300;13566493
26.09.1997;4080,78;12407200;13516313
25.09.1997;4148,58;11968600;13433860
24.09.1997;4102,39;9748300;13238393
23.09.1997;4098,2;12701800;13736220
22.09.1997;4088,92;12923000;13862560
19.09.1997;4032,97;14138700;13613053
18.09.1997;4000,48;14501800;13634573
17.09.1997;4010,48;14631200;13829487
16.09.1997;3898,95;15389800;13721200
15.09.1997;3820,13;13583800;13998173
12.09.1997;3854,81;20101400;13789660
11.09.1997;3972,55;16540800;13512093
10.09.1997;4050,14;14757100;13362527
09.09.1997;4094,39;11183600;13540113
08.09.1997;4068,01;8167600;13914993
05.09.1997;4100,67;11170400;14859627
04.09.1997;4071,68;9036600;15184057
03.09.1997;4103,65;17215700;15891930
02.09.1997;4047,37;14596900;15975617
01.09.1997;3989,96;9180400;15765980
29.08.1997;3906,03;14461500;15935027
28.08.1997;3973,65;17425500;16106653
27.08.1997;3995,66;13006900;16011410
26.08.1997;3959,33;19544400;16050243
25.08.1997;4071,79;10456100;15623847
22.08.1997;4086,01;15937900;15632417
21.08.1997;4253,67;14297300;15432593
20.08.1997;4223,43;17420900;15393127
19.08.1997;4169,62;16806800;15280930
18.08.1997;4078,6;22337100;15180753
15.08.1997;4152,86;16036850;14705587
14.08.1997;4231,43;19654700;14705710
13.08.1997;4278,48;18471000;15028803
12.08.1997;4363,09;11452350;15762001
11.08.1997;4333,13;11716100;17134188
08.08.1997;4354,15;17035900;17719858
07.08.1997;4414,35;15996850;17722878
06.08.1997;4335,39;13589400;18125840
05.08.1997;4302,68;13148450;18541574
04.08.1997;4296,94;10584650;18527618
01.08.1997;4408,79;12940550;18733968
31.07.1997;4438,93;13705300;18997674
30.07.1997;4421,72;15737950;19039788
29.07.1997;4381,69;15304150;19210860
28.07.1997;4371,16;15209600;19298120
25.07.1997;4317,64;16038700;19032984
24.07.1997;4335,74;24501100;18712214
23.07.1997;4406,09;29468964;18360994
22.07.1997;4230,42;32035150;17563110
21.07.1997;4108,4;20501150;16427657
18.07.1997;4196,53;17081200;15754800
17.07.1997;4227,31;22041300;15243757
16.07.1997;4201,24;19825400;14740473
15.07.1997;4121,13;12939100;14577033
14.07.1997;4124,19;13679900;14914100
11.07.1997;4040,97;16896150;14722037
10.07.1997;3992,38;14337000;14521960
09.07.1997;4055,86;18304050;14548133
08.07.1997;4006,4;16613050;14017467
07.07.1997;3972,84;11232550;13563553
04.07.1997;3942,53;11227150;13485957
03.07.1997;3887,39;19232800;13513000
02.07.1997;3854,76;17500700;13296287
01.07.1997;3819,85;15003350;12818550
30.06.1997;3785,77;10408300;12693337
27.06.1997;3795,41;9415550;12719597
26.06.1997;3805,29;14492050;12884173
25.06.1997;3798,51;17373800;12769777
24.06.1997;3755,82;17995100;12395563
23.06.1997;3754,72;10798950;11956600
20.06.1997;3788,27;13895000;12090630
19.06.1997;3749,27;14729600;12135703
18.06.1997;3730,27;10344050;12040877
17.06.1997;3741,48;9804350;12195367
16.06.1997;3765,11;10068600;12303850
13.06.1997;3744,44;11632800;12385177
12.06.1997;3707,99;15982100;12635390
11.06.1997;3677,43;10334650;12788843
10.06.1997;3665,01;13125150;13177080
09.06.1997;3667,43;10802200;13578830
06.06.1997;3695,29;11884200;13962503
05.06.1997;3673,03;12776100;14685757
04.06.1997;3661,84;11760600;15311797
03.06.1997;3625,74;11410650;15870750
02.06.1997;3605,62;12809400;16053280
30.05.1997;3547,84;14571100;16266740
28.05.1997;3636,42;13307200;16664580
27.05.1997;3674,36;12661400;17045166
26.05.1997;3657,86;11431600;16993434
23.05.1997;3602,19;11288500;17392940
22.05.1997;3579,42;15386000;17774220
21.05.1997;3596,09;18283900;17302086
20.05.1997;3543,43;16158200;16712500
16.05.1997;3604,55;19151400;16505287
15.05.1997;3562,11;16557300;16251533
14.05.1997;3573,69;22733000;15930233
13.05.1997;3595,15;22166700;15155340
12.05.1997;3575,37;20144900;14471600
09.05.1997;3562,41;14148600;14035047
07.05.1997;3551,98;16011300;13714533
06.05.1997;3568,28;20538700;13536120
05.05.1997;3528,78;19016000;13117360
02.05.1997;3460,37;11885400;12751540
30.04.1997;3438,07;17424200;12718007
29.04.1997;3383,19;17007700;12501440
28.04.1997;3363,06;8304000;12179960
25.04.1997;3377,27;9440100;12572007
24.04.1997;3397,36;13050000;12934147
23.04.1997;3395,95;15345100;13243073
22.04.1997;3340,33;11737800;13299173
21.04.1997;3347,58;11109600;13695673
18.04.1997;3344,39;11910600;14073553
17.04.1997;3383,25;13596600;14607067
16.04.1997;3353,45;9340900;14691700
15.04.1997;3327,68;13335100;14687247
14.04.1997;3279,9;14257300;14921567
11.04.1997;3340,05;13528700;15384693
10.04.1997;3351,49;11382400;15233387
09.04.1997;3359,46;14175700;15518460
08.04.1997;3329,76;12185500;15330240
07.04.1997;3312,88;14184700;15946467
04.04.1997;3244,93;14872200;16267673
03.04.1997;3215,24;17683900;16728007
02.04.1997;3301,91;16186600;17286346
01.04.1997;3295,93;17685300;17205274
27.03.1997;3429,05;16777800;17053600
26.03.1997;3418,12;19913300;17502386
25.03.1997;3349,14;14866100;17654094
24.03.1997;3321,84;9274100;18021646
21.03.1997;3298,24;16849900;18275720
20.03.1997;3264,67;21204200;17936094
19.03.1997;3315,93;11259100;17425260
18.03.1997;3291,19;15658500;17468886
17.03.1997;3350,99;11352400;17303834
14.03.1997;3359,29;21428900;17085600
13.03.1997;3349,81;19002800;16529360
12.03.1997;3415,4;21777200;16083200
11.03.1997;3460,59;26059000;15828487
10.03.1997;3436,07;14970500;15365520
07.03.1997;3376,2;15410200;15139780
06.03.1997;3417,6;23509600;15260480
05.03.1997;3364,99;22188900;15121327
04.03.1997;3320,66;20379400;14828067
03.03.1997;3263,86;13085200;14199547
28.02.1997;3259,64;11755500;14180993
27.02.1997;3276,72;13541700;14753040
26.02.1997;3237,87;11913500;15004813
25.02.1997;3233,21;13182700;15606760
24.02.1997;3184,21;8078900;15656500
21.02.1997;3184,09;13085300;16202933
20.02.1997;3196,03;12310400;16393640
19.02.1997;3233,75;17956500;16343167
18.02.1997;3276,16;19114500;16126947
17.02.1997;3232,57;11584400;16135807
14.02.1997;3248,18;17220700;16246433
13.02.1997;3229,48;21422300;16359340
12.02.1997;3216,14;17790000;15993867
11.02.1997;3187,58;10951600;16242307
10.02.1997;3184,36;12806900;16830440
07.02.1997;3138,01;20336200;17207966
06.02.1997;3104,14;17318300;16784794
05.02.1997;3098;20942700;16716687
04.02.1997;3067,06;13928800;16535193
03.02.1997;3062,29;16275400;16673380
31.01.1997;3035,15;15945900;16484613
30.01.1997;3017,32;11553300;17122046
29.01.1997;2999,2;14713200;18039346
28.01.1997;2989,33;19247400;18621006
27.01.1997;2994,53;13243800;18439194
24.01.1997;2998,24;18914300;18287420
23.01.1997;3033,46;15940200;17733680
22.01.1997;3028,67;21516600;17286114
21.01.1997;2976,71;19773600;16177307
20.01.1997;3030,68;18469800;15097013
17.01.1997;3001,37;13988600;14125173
16.01.1997;2993,31;16296700;13952747
15.01.1997;2988,45;18220300;13553287
14.01.1997;2948,88;16001600;13011707
13.01.1997;2954,95;13443900;12797320
10.01.1997;2933,39;25507400;12593453
09.01.1997;2892,63;25312800;11820067
08.01.1997;2906,34;23438100;10937500
07.01.1997;2886,13;16520200;10358867
06.01.1997;2881,32;10967200;10117847
03.01.1997;2859,28;10608200;10217460
02.01.1997;2848,77;9226700;11293953
30.12.1996;2888,69;4884500;11766353
27.12.1996;2852,88;3569200;12287820
23.12.1996;2845,57;3892200;13076227
20.12.1996;2854,45;11402200;13463733
19.12.1996;2807,75;10304800;14145840
18.12.1996;2820,75;10096600;14616540
17.12.1996;2815,13;12785800;14834773
16.12.1996;2855,79;10385900;15294693
13.12.1996;2799,71;13906600;15931613
12.12.1996;2847,08;12074300;16059733
11.12.1996;2841,05;14758600;16344800
10.12.1996;2891;12904900;17529206
09.12.1996;2857,24;12461400;19589820
06.12.1996;2791,96;26755600;19807880
05.12.1996;2909,91;16312700;19445666
04.12.1996;2866,07;12706500;19555046
03.12.1996;2886,98;15395300;19834634
02.12.1996;2858,6;9704800;19406026
29.11.1996;2845,52;21633800;19696540
28.11.1996;2817,49;17365300;19509186
27.11.1996;2797,03;13370100;20024706
26.11.1996;2810,64;19684600;19906040
25.11.1996;2799,19;19939700;18993660
22.11.1996;2763,69;15828400;18085900
21.11.1996;2772,34;16350300;17612614
20.11.1996;2774,5;;
19.11.1996;2764,09;32524700;17176794
18.11.1996;2763,84;43814100;15680867
15.11.1996;2795,8;15732300;13191893
14.11.1996;2777,01;21322400;12788640
13.11.1996;2773,43;17953400;12000540
12.11.1996;2734,3;16900300;11668307
11.11.1996;2728,32;8966200;11233880
08.11.1996;2739,83;14062500;11147680
07.11.1996;2713,22;18823500;10849460
06.11.1996;2729,19;25098100;10180380
05.11.1996;2691,29;11590100;9189553
04.11.1996;2671,86;5998900;9381207
01.11.1996;2683,25;6323300;9409573
31.10.1996;2659,25;8729100;9492340
30.10.1996;2678,73;9813000;9664840
29.10.1996;2673,62;10085800;9788113
28.10.1996;2703,83;6479500;9748280
25.10.1996;2674,22;9683500;9843593
24.10.1996;2678,43;9500900;10009667
23.10.1996;2699,53;12969900;9984540
22.10.1996;2718,98;10383900;9504413
21.10.1996;2729,03;7673200;9182587
18.10.1996;2734,82;9589200;9212247
17.10.1996;2716,26;8787300;9350760
16.10.1996;2714,9;10235700;9484187
15.10.1996;2728,45;14464900;9287947
14.10.1996;2693,88;6424400;8698207
11.10.1996;2686,03;7564800;8918520
10.10.1996;2680,75;11316600;8863153
09.10.1996;2702,99;11662100;8712087
08.10.1996;2691,17;9488300;8686767
07.10.1996;2702,64;7909200;8734740
04.10.1996;2683,28;12174600;8969193
02.10.1996;2676,5;9124000;8849073
01.10.1996;2655,73;5768000;8911540
30.09.1996;2651,85;5556500;9279300
27.09.1996;2659,04;8118100;9256480
26.09.1996;2666,55;11666900;9342947
25.09.1996;2658,97;10788700;8995860
24.09.1996;2638,45;7292100;8596480
23.09.1996;2627,04;5618800;8742920
20.09.1996;2646,1;9729100;8589213
19.09.1996;2624,44;6734300;8418567
18.09.1996;2625,7;9050600;8507047
17.09.1996;2628,08;11282300;8402013
16.09.1996;2629,87;10207900;8149607
13.09.1996;2595,96;11426000;7737147
12.09.1996;2570,32;10372800;7479900
11.09.1996;2566,8;10061000;7414987
10.09.1996;2570,95;11284400;7188820
09.09.1996;2548,73;5214200;6828874
06.09.1996;2517;9415100;6788960
05.09.1996;2529,54;6460600;6873387
04.09.1996;2532,39;4798000;6883214
03.09.1996;2510,77;9488700;6862880
02.09.1996;2532,88;3313200;6827580
30.08.1996;2543,83;7169400;6880294
29.08.1996;2560,06;8061500;6785400
28.08.1996;2563,16;7475100;6897354
27.08.1996;2558,84;7496200;7032534
26.08.1996;2552,36;4021000;7203247
23.08.1996;2555,16;7567300;7337327
22.08.1996;2557,26;9399100;7480820
21.08.1996;2543,74;6668500;7428427
20.08.1996;2560,26;5885200;7509154
19.08.1996;2562,76;4615500;7495880
16.08.1996;2548,36;10681500;7449660
15.08.1996;2546,33;6608000;7110160
14.08.1996;2538,68;4493000;7307320
13.08.1996;2539,41;8959200;7799387
12.08.1996;2528,18;4103900;7699760
09.08.1996;2525,64;5746000;7990274
08.08.1996;2538,15;9740800;8310187
07.08.1996;2531,89;9502800;8644253
06.08.1996;2522,47;10056900;8726160
05.08.1996;2520,93;6032200;9263967
02.08.1996;2508,65;9719700;9445913
01.08.1996;2494,46;8613200;9520040
31.07.1996;2473,35;7879400;10055993
30.07.1996;2457,48;5686100;10419613
29.07.1996;2477,81;3922200;10459473
26.07.1996;2470,34;5589000;10595480
25.07.1996;2465;9565400;10832420
24.07.1996;2447,8;11874000;10650180
23.07.1996;2475,07;7464800;10150973
22.07.1996;2482,4;8461600;10145667
19.07.1996;2520,19;10544700;9866440
18.07.1996;2506,22;14751800;9536493
17.07.1996;2497,19;10731400;9159540
16.07.1996;2469,79;18124000;8983693
15.07.1996;2550,53;8761400;8304054
12.07.1996;2544,26;10831600;8108600
11.07.1996;2575,54;16652500;7750320
10.07.1996;2567,43;13333700;7135660
